transportation_mode,commute_distance_km,flights_per_year,diet_type,meat_consumption_kg_per_month,electricity_usage_kwh,gas_usage_therms,water_usage_gallons,recycling_percentage,new_clothes_per_month,car_type,monthly_carbon_footprint_kg,household_size,vehicle_fuel_efficiency_km_per_l,renewable_energy_percentage,heating_fuel_type
walk/bicycle,95.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",8.0,,1419.0,2,12.3,55,Electric
walk/bicycle,40.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",29.0,,3236.0,3,11.9,47,Electric
public,205.0,0,omnivore,0.0,0.0,0.0,0.0,['Paper'],19.0,,2998.0,2,11.9,60,Electric
public,9.466970655142525,1,omnivore,6.523853682036425,158.10492205346944,156.66541975819484,4937.154334648378,11.375415580140015,2.607116391193088,petrol,2941.9122966727814,3,11.3,19,Gas
walk/bicycle,58.0,0,omnivore,0.0,0.0,0.0,0.0,['Glass'],25.0,,1781.0,2,11.8,57,Electric
private,6415.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",42.0,lpg,5267.0,4,9.2,41,
private,2490.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",27.0,electric,1710.0,2,22.8,59,
private,16.133628086498796,1,omnivore,4.314137701997396,558.6144431897314,87.83107119335864,4046.613306395751,9.073995570799308,0.167856372138957,hybrid,2577.517825536922,3,16.4,20,Gas
public,1819.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",46.0,,2000.0,3,9.6,49,Electric
public,845.0,0,pescatarian,0.0,0.0,0.0,0.0,['Plastic'],4.0,,1599.0,2,11.4,75,Electric
walk/bicycle,7.661704791765994,2,omnivore,1.8481575001963346,272.5571436360468,162.88299071578265,3690.039813827434,1.418218791245185,1.0140461305533954,none,2516.4175433717705,3,11.8,15,Gas
public,4.452205454969215,3,omnivore,18.428327715546008,442.04447815331986,117.50375630022576,4762.155180202796,76.8090751895513,7.841055063068348,hybrid,3319.165039463722,4,16.9,62,Electric
public,10.030526749573399,2,omnivore,5.734235447802227,976.8116554246083,172.53148999975082,4458.344885563321,94.8682309154304,6.404555032197293,petrol,3620.482939609598,4,11.2,72,Gas
public,5.119822951590108,2,omnivore,10.134843228064554,631.7808680650559,196.8717939449111,2035.0676365863449,94.30981297966909,7.771717725143459,electric,2709.022016697212,4,22.6,91,Gas
walk/bicycle,98.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",47.0,,1323.0,2,13.0,59,Electric
walk/bicycle,12.5075314558113,1,vegetarian,8.59578380214863,813.9140747454236,122.07937477444017,4325.028740495267,31.546484014990583,3.738795483153099,none,2964.283539645463,4,11.1,33,Gas
private,4.252358798013267,2,omnivore,13.634273887855073,414.2807271546545,80.83298862571652,3132.9257380604568,78.55092227190498,1.5750920427227644,diesel,2347.530749510308,3,14.9,71,Gas
public,15.344849961613638,2,omnivore,4.543291062676351,182.81201621479647,73.4037304153541,4483.9298453057045,33.384289479053464,3.1463266956125646,none,2333.330014823827,3,11.0,29,Electric
public,31.96630813203745,5,omnivore,11.527146118935935,591.4367024844303,7.764806364090027,3081.8001981400557,13.708127743807697,7.915179880522657,electric,2176.2135023992646,4,22.0,21,Electric
private,15.620001785052246,0,omnivore,4.537587263310819,888.5014468560455,45.21637190068899,4176.833397236139,40.0381130144176,1.561790861565624,none,2660.676647100506,3,10.1,43,Gas
private,6105.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",1.0,electric,545.0,2,19.8,46,
walk/bicycle,46.77447104122511,2,vegetarian,9.572531548724783,142.12952282793296,125.139604158046,4954.422890292243,34.45771344919556,5.524036421078216,petrol,2612.771409570114,4,9.3,47,Gas
public,1742.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",50.0,,1631.0,3,11.0,53,Electric
walk/bicycle,51.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",42.0,,1531.0,2,11.6,51,Electric
private,3038.0,0,vegan,0.0,0.0,0.0,0.0,['Paper'],4.0,diesel,2541.0,2,13.0,67,
walk/bicycle,45.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",41.0,,1116.0,2,12.2,55,Electric
public,1766.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",16.0,,3558.0,3,11.9,61,Electric
public,11.297312654940301,3,omnivore,0.501660591102564,967.81260796405,151.09921678203594,692.5943661005089,64.46432561287368,3.065747083826509,petrol,2049.5490454659293,3,11.6,55,Gas
walk/bicycle,49.0,0,omnivore,0.0,0.0,0.0,0.0,['Plastic'],33.0,,3685.0,3,13.0,54,Electric
private,242.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",46.0,petrol,2542.0,3,12.1,65,
walk/bicycle,1.7297044533239825,3,vegan,5.284608088618283,419.05308137669573,136.674232511451,1847.3441135646867,63.374042280291256,5.084961721286256,petrol,1849.3891183629696,3,12.2,69,Gas
public,1312.0,0,pescatarian,0.0,0.0,0.0,0.0,['Plastic'],15.0,,1065.0,2,11.1,50,Electric
public,7.078544844440088,2,vegan,16.36192140055908,249.34529730878745,23.302746641157857,2218.3736143289752,89.81139440020581,0.4555479483098124,diesel,1177.7908616123002,2,12.3,94,Electric
public,996.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",18.0,,2618.0,2,11.6,51,Electric
walk/bicycle,45.19727604684571,2,omnivore,4.771662391823115,834.6204424551232,175.0149983161966,4934.624778508117,75.415380618815,1.7065188902754624,none,3605.9787010430564,5,9.0,64,Gas
public,118.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",7.0,,865.0,1,12.7,61,Electric
walk/bicycle,42.28466936958329,1,omnivore,7.931523197272616,869.8756724203647,45.53726100124085,673.5794291534396,4.742663385948864,5.631996421940863,diesel,1562.3761228307021,3,10.4,29,Electric
walk/bicycle,85.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",12.0,,1302.0,2,12.1,69,Electric
public,1412.0,0,vegan,0.0,0.0,0.0,0.0,[],25.0,,2843.0,3,10.9,63,Electric
walk/bicycle,87.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",36.0,,1165.0,2,11.8,68,Electric
public,1.8308548904915067,3,omnivore,12.285959083459927,298.6909824884711,26.752518003316396,3229.71211951952,47.57213278161524,5.14027122966975,petrol,1983.910571479218,3,13.6,51,Electric
private,4543.0,0,vegan,0.0,0.0,0.0,0.0,['Plastic'],23.0,diesel,2647.0,3,11.9,39,
private,3237.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",46.0,lpg,2721.0,3,10.4,61,
public,49.647114454274735,2,omnivore,1.3987631767556064,988.2311297593674,156.4850917929553,2466.047036870802,80.03532117618356,7.461056959664716,petrol,2778.8873096066586,5,9.0,60,Gas
public,36.49630113507154,5,omnivore,10.183085566547243,889.3336848110226,32.74733219346291,1903.5004236547159,96.15630788232801,0.08958292003588775,petrol,2077.802375672214,3,9.3,100,Electric
private,1188.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",17.0,diesel,1102.0,2,14.1,51,
public,28.50496153401093,3,omnivore,14.760236136642,613.1599370753128,137.67199052635246,4503.260607401753,80.29364877872378,7.865398869735525,electric,3414.888838949696,5,20.0,58,Gas
walk/bicycle,6.136042913246243,1,vegetarian,13.848031009328839,650.4524114703572,7.129197025212175,781.0122947243809,72.1030537824045,3.7884386713320306,petrol,958.9721104100191,2,11.7,83,Electric
walk/bicycle,37.19878005255668,1,omnivore,8.13543966918642,855.6232118430489,5.3999240490179234,1866.615327994129,73.92140340662952,8.477005058997081,none,1769.54308622596,4,9.6,70,Electric
public,45.69272026819085,0,omnivore,13.361254601367431,620.8590699209366,175.25857168208475,755.7405124828009,99.68678870911661,1.1623752370328966,none,2181.337131793328,3,8.0,100,Gas
walk/bicycle,99.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",16.0,,2520.0,2,12.4,70,Electric
private,5.4520926368462845,5,omnivore,18.94230055010671,579.0721845481148,69.85606888216427,4984.682269138716,70.6925373828559,5.811416023866121,none,3306.7980033686727,4,12.1,51,Gas
private,20.48628333564983,0,omnivore,15.065949051265676,651.0122890172685,77.55736478176725,4304.416486523732,61.83814252357279,2.5454173348562192,none,2944.8615684309734,4,10.5,52,Gas
walk/bicycle,2.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",7.0,,1071.0,1,12.0,62,Electric
public,0.5448670929838861,3,vegetarian,0.5200527615017259,732.6078450953005,177.84138422684907,618.812998339075,83.66047668273512,9.072317142001806,diesel,1959.7692019279366,3,14.1,84,Gas
walk/bicycle,43.0,0,vegan,0.0,0.0,0.0,0.0,[],28.0,,2129.0,2,12.4,51,Electric
private,9688.0,0,omnivore,0.0,0.0,0.0,0.0,[],18.0,lpg,5224.0,4,8.5,56,
public,8.381471591151495,0,omnivore,12.509924971066846,681.236805088976,36.414924481361254,3975.029252201213,67.29403457881776,5.7394697235705525,petrol,2597.7927010430462,3,12.3,53,Electric
public,29.075777651323715,0,omnivore,0.8053782057733261,439.4093822890869,58.64493108404094,3063.3571151307156,40.42858781010654,1.9475427622191355,diesel,1861.2248500117205,3,10.8,47,Electric
public,895.0,0,omnivore,0.0,0.0,0.0,0.0,['Plastic'],33.0,,3478.0,3,11.4,49,Electric
walk/bicycle,13.177600039092791,3,omnivore,0.8473053255042595,637.271232635895,181.01883167644965,1732.951396531122,78.8927157999576,4.750685981321064,petrol,2275.4291832135864,3,11.0,69,Gas
private,16.00684014514549,2,vegetarian,11.741305869526188,536.416892830707,24.938879019029624,4491.1601222873915,59.01851165416814,8.632418905131036,diesel,2360.8883253858316,4,11.3,64,Gas
public,1252.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",49.0,,2052.0,3,11.9,51,Electric
walk/bicycle,47.0,0,vegan,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",18.0,,1284.0,2,12.9,61,Electric
public,687.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",27.0,,2568.0,2,12.3,62,Electric
walk/bicycle,84.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",38.0,,1596.0,2,11.6,40,Electric
private,45.85491848307705,5,vegan,6.365666844996856,454.21302278591463,2.2955410570357326,4173.0876418105,85.67881590413323,5.975561126511164,diesel,2195.924219080169,4,10.4,88,Gas
public,1507.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",50.0,,2046.0,3,11.5,51,Electric
walk/bicycle,6.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",8.0,,1681.0,2,12.6,59,Electric
walk/bicycle,20.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",2.0,,1306.0,1,12.4,46,Electric
private,4129.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",29.0,hybrid,2393.0,3,16.8,67,
public,12.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",27.0,,1330.0,2,12.0,61,Electric
private,6632.0,0,pescatarian,0.0,0.0,0.0,0.0,[],49.0,diesel,5163.0,4,10.4,45,
walk/bicycle,92.0,0,omnivore,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",13.0,,2002.0,2,12.1,48,Electric
private,9.900680975915582,1,vegan,2.1845692731674005,779.774607268582,116.45635197448081,2368.6545008513554,17.708224747484223,5.379223754346664,none,2222.2650506699592,3,10.7,29,Gas
private,9686.0,0,vegetarian,0.0,0.0,0.0,0.0,['Glass'],40.0,petrol,6185.0,5,9.2,39,
public,257.0,0,omnivore,0.0,0.0,0.0,0.0,['Paper'],22.0,,2187.0,2,12.7,55,Electric
walk/bicycle,71.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",13.0,,926.0,1,11.6,56,Electric
private,4661.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",5.0,electric,2002.0,2,21.4,65,
private,8101.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",27.0,hybrid,3397.0,3,13.9,54,
public,1022.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",41.0,,1707.0,2,10.3,62,Electric
private,2810.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",42.0,hybrid,1850.0,3,18.4,67,
walk/bicycle,48.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",13.0,,1007.0,2,12.4,56,Electric
private,4.8260203894452065,2,omnivore,1.870807148881568,395.8651344663526,166.33312328817968,2691.095374950768,5.4899252772170115,0.9509850684267895,none,2299.880975027347,3,12.4,18,Gas
private,5198.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",33.0,lpg,2669.0,3,10.1,58,
private,7189.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",12.0,electric,1589.0,2,19.0,72,
public,184.0,0,pescatarian,0.0,0.0,0.0,0.0,['Paper'],3.0,,1514.0,2,12.0,81,Electric
private,7.975419502416053,0,omnivore,19.793345470057634,808.2220004124321,24.594118090114204,1499.0191601351844,16.505364817541878,7.578810767277916,petrol,2023.0099586616868,3,11.8,30,Gas
walk/bicycle,89.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",17.0,,2696.0,2,11.1,63,Electric
private,26.6818006702012,3,vegan,17.157781201315508,545.9516850019088,10.787942296196572,4515.538491404408,46.13588637731291,5.541263897653042,none,2236.1759253332248,3,10.5,57,Gas
public,152.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",20.0,,1591.0,2,11.2,62,Electric
private,7992.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",30.0,diesel,5662.0,4,10.5,50,
public,21.54039157553719,2,omnivore,15.19753520779609,109.73581777428761,114.00057922832558,3036.3142429293166,51.31690263533021,9.421722078240395,electric,2313.437578887234,4,21.2,52,Electric
private,28.853542662181415,2,omnivore,6.176002750853165,349.3613141094804,19.616416823982853,504.0062206695257,18.14373467845456,2.269160816753939,petrol,957.33956913853,2,10.0,29,Gas
walk/bicycle,37.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",11.0,,1867.0,2,11.2,64,Electric
walk/bicycle,97.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",13.0,,2295.0,2,11.6,54,Electric
public,881.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",42.0,,2624.0,3,11.7,49,Electric
private,7708.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",20.0,petrol,4048.0,4,9.1,65,
private,9601.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",28.0,hybrid,3152.0,4,13.7,59,
private,7926.0,0,omnivore,0.0,0.0,0.0,0.0,['Paper'],47.0,diesel,5735.0,5,10.5,33,
walk/bicycle,30.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",21.0,,939.0,2,11.0,45,Electric
walk/bicycle,53.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",49.0,,2047.0,3,11.9,56,Electric
walk/bicycle,21.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",14.0,,1164.0,2,11.5,60,Electric
walk/bicycle,49.92159675458745,4,vegetarian,14.721854632548839,113.7195123414754,187.01720779828315,2979.0721947426764,24.97962228731948,1.9995608330267722,none,2248.0850942380166,4,8.5,37,Gas
private,1807.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",6.0,petrol,1985.0,2,11.9,58,
walk/bicycle,37.81010145073289,1,omnivore,5.573694404220159,584.3878104065666,176.57751104887723,2443.236101212665,23.271146098192176,0.5372915388796973,petrol,2515.8485103182193,3,9.4,31,Gas
private,7.642763346582193,2,omnivore,9.889570335461391,838.6462860404553,145.9610461138869,4643.271093096796,89.9719089264056,5.382547441048091,diesel,3542.4243196688635,4,11.8,64,Gas
private,5203.0,0,omnivore,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",27.0,petrol,4151.0,3,9.8,63,
private,35.343450264179076,2,omnivore,0.6503219748723676,412.2620877536772,108.943693379589,4672.130221960369,55.73395740784658,0.5739471112736327,none,2659.334291363997,4,9.9,46,Gas
walk/bicycle,15.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",17.0,,1817.0,2,12.0,73,Electric
private,8.107648682256514,3,vegetarian,8.267562159553954,340.1805286184003,127.15081733844602,3756.3832108578754,94.54108473018074,0.6243305571525393,none,2372.1631211203435,3,12.6,89,Gas
private,9787.0,0,vegan,0.0,0.0,0.0,0.0,[],45.0,diesel,5773.0,5,9.6,45,
walk/bicycle,97.0,0,omnivore,0.0,0.0,0.0,0.0,['Metal'],18.0,,1717.0,2,12.1,78,Electric
public,9.807416011245989,1,omnivore,16.899998859854882,480.17793572405486,98.027224546876,2559.1142740012006,88.79551376194901,6.697038879288262,petrol,2390.9084473094535,3,11.8,64,Electric
public,1970.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",17.0,,2145.0,2,11.5,64,Electric
walk/bicycle,67.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",2.0,,2007.0,2,12.3,55,Electric
private,21.068887531492063,1,vegetarian,3.8213663415643673,690.2749020317383,195.94543411294393,4168.314599380284,33.22541790443181,6.375052827780346,hybrid,3248.26677449996,4,16.7,27,Gas
private,54.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",4.0,petrol,1568.0,2,11.6,65,
walk/bicycle,28.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",21.0,,1781.0,2,12.4,49,Electric
private,7.393091066806634,4,vegetarian,9.432936438614249,480.9468584030456,129.1679908598444,4173.584743725334,91.2560411320839,0.3380748355565044,petrol,2708.6044150570083,3,10.4,59,Gas
private,3652.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",30.0,hybrid,2001.0,3,14.6,64,
walk/bicycle,36.175648315164146,1,omnivore,15.356140007459732,328.56476915238204,26.429002668362568,3721.5960546407987,7.192160120466196,0.8858328617919398,diesel,2200.2597043626183,3,11.0,21,Electric
public,885.0,0,pescatarian,0.0,0.0,0.0,0.0,['Metal'],34.0,,1781.0,2,12.5,37,Electric
private,4130.0,0,vegan,0.0,0.0,0.0,0.0,[],19.0,diesel,2808.0,3,11.6,67,
private,3471.0,0,vegetarian,0.0,0.0,0.0,0.0,[],46.0,petrol,4166.0,4,10.5,49,
public,1043.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",35.0,,1339.0,2,10.3,57,Electric
walk/bicycle,20.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",18.0,,1827.0,2,13.1,54,Electric
walk/bicycle,9.330973349151577,5,omnivore,9.169189570902653,150.1434032858088,96.23073441637158,3075.0243425059984,78.61256059647678,8.955912249314267,petrol,2140.1771207340325,3,11.9,68,Electric
private,0.4919091420435284,2,vegetarian,14.567983350097313,818.1909051089036,92.12208041612382,3744.3271924139385,20.25380256450513,2.031234878702035,petrol,2618.0272927159135,3,12.1,30,Gas
walk/bicycle,24.174343545040163,3,omnivore,8.978432121165003,552.9825427289295,142.02190589349925,3817.6284968641835,76.08340008433723,4.194520918149331,petrol,2934.4790041662013,4,10.2,65,Gas
private,6135.0,0,omnivore,0.0,0.0,0.0,0.0,['Glass'],2.0,petrol,5370.0,4,10.5,44,
public,1802.0,0,omnivore,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",20.0,,1269.0,2,11.2,75,Electric
public,17.248119932615307,0,vegetarian,17.83035073498341,955.8261833845263,139.154237919218,1204.0724974326658,39.994056397751166,8.152528157969911,petrol,2114.787517110313,3,10.8,40,Gas
private,7.453811277389743,1,omnivore,4.7536627583647935,951.5693826562925,120.04837435191106,1592.7198053422026,32.958705864617464,8.08617427223476,none,2281.8742301859415,3,11.0,45,Gas
private,5259.0,0,pescatarian,0.0,0.0,0.0,0.0,['Glass'],43.0,hybrid,3300.0,3,15.1,67,
walk/bicycle,93.0,0,vegetarian,0.0,0.0,0.0,0.0,[],30.0,,1474.0,2,12.3,53,Electric
public,1852.0,0,vegan,0.0,0.0,0.0,0.0,[],39.0,,1657.0,2,11.2,68,Electric
public,25.752211753299438,3,omnivore,17.638507433628845,480.57863161722923,92.93472798581315,4710.086446823835,95.00035429390593,2.853247874430158,petrol,3170.703691718359,4,10.2,77,Electric
private,18.28096651694475,3,omnivore,7.167691533808515,326.2443916764811,55.440128264699325,1309.5945738016126,89.05730089803589,6.865811394919513,none,1355.9590860382546,3,10.6,76,Gas
walk/bicycle,64.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",41.0,,1534.0,2,11.2,56,Electric
walk/bicycle,93.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",22.0,,908.0,2,12.2,67,Electric
walk/bicycle,22.019345275130554,4,omnivore,13.22790912181283,960.2595376502609,1.179410384590085,1759.7713215331564,60.37843627738254,1.2135630804083652,none,1962.0754447213017,3,9.8,51,Electric
private,1118.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",24.0,electric,1104.0,2,24.9,62,
private,6.811843232357656,1,omnivore,10.739521804253362,654.5623417192746,154.58825587149144,2618.412809113133,38.809420813965936,0.7774796225116298,diesel,2688.2454962274005,3,13.0,35,Gas
public,2.134027390086679,0,omnivore,4.404146262222872,798.3297922648694,37.72699658833032,3387.4877870830564,26.899944683593525,3.156863326000885,diesel,2272.334056614618,3,13.8,34,Electric
private,4273.0,0,vegetarian,0.0,0.0,0.0,0.0,['Glass'],41.0,electric,2177.0,3,21.8,41,
private,62.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",46.0,lpg,2225.0,3,11.0,49,
private,1.2803730795123702,2,omnivore,15.442741102133601,994.3247835306494,109.7821768657716,4318.333146327307,45.82061278124393,7.246395795613047,none,3523.343312690138,4,11.7,46,Gas
public,834.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",8.0,,2776.0,2,11.9,55,Electric
walk/bicycle,1.0,0,vegetarian,0.0,0.0,0.0,0.0,['Plastic'],19.0,,1978.0,2,11.7,71,Electric
public,697.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",30.0,,1455.0,2,11.3,78,Electric
public,647.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",31.0,,940.0,2,11.5,63,Electric
private,8.1017484973312,3,vegetarian,0.7002854159713756,463.33426793763385,16.58004356571128,1914.77315636402,16.237566077062805,5.654141455884334,none,1292.3563639370009,2,12.2,38,Gas
walk/bicycle,81.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",37.0,,1929.0,2,11.7,68,Electric
private,2.7620761093232913,1,omnivore,6.6959429828308314,318.2546267952539,49.69200827700955,876.1879356241698,7.1117399619267,3.8493039499217074,petrol,1110.4851449293662,2,12.1,31,Gas
public,1861.0,0,vegetarian,0.0,0.0,0.0,0.0,['Plastic'],46.0,,3126.0,3,11.9,58,Electric
private,2453.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",4.0,hybrid,2618.0,2,17.6,62,
private,7413.0,0,vegetarian,0.0,0.0,0.0,0.0,['Plastic'],22.0,diesel,4638.0,4,11.2,48,
private,5784.0,0,pescatarian,0.0,0.0,0.0,0.0,['Glass'],9.0,lpg,3374.0,3,9.6,69,
walk/bicycle,84.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",33.0,,2643.0,3,11.3,62,Electric
private,4910.0,0,vegan,0.0,0.0,0.0,0.0,['Metal'],48.0,petrol,3732.0,4,10.0,55,
public,263.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",26.0,,1434.0,2,11.0,60,Electric
walk/bicycle,59.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",49.0,,1971.0,3,13.0,50,Electric
public,748.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",43.0,,2450.0,3,11.0,54,Electric
public,1751.0,0,omnivore,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",4.0,,2389.0,2,11.2,55,Electric
private,8308.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",23.0,diesel,4847.0,4,10.1,46,
walk/bicycle,39.923259680035756,3,omnivore,18.536413243018107,317.72547745871725,2.071544703991246,2932.2998737818384,15.288235392243832,4.6689963654889075,electric,1934.0779485947605,3,19.0,24,Electric
